"No.","Time","Source","Destination","Protocol","Length","Info"
"6326","36.183453493","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=6333646 Ack=4553 Win=24576 Len=1368 TSval=81960737 TSecr=1864161012 [TCP segment of a reassembled PDU]"
"6327","36.185004518","104.26.10.104","172.21.0.134","TLSv1.3","1434","Application Data"
"6329","36.185148530","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=6336382 Ack=4553 Win=24576 Len=1368 TSval=81960742 TSecr=1864161012 [TCP segment of a reassembled PDU]"
"6330","36.185532166","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=6337750 Ack=4553 Win=24576 Len=1368 TSval=81960742 TSecr=1864161012 [TCP segment of a reassembled PDU]"
"6332","36.189232392","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=6339118 Ack=4553 Win=24576 Len=1368 TSval=81960746 TSecr=1864161020 [TCP segment of a reassembled PDU]"
"6333","36.189585069","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=6340486 Ack=4553 Win=24576 Len=1368 TSval=81960746 TSecr=1864161020 [TCP segment of a reassembled PDU]"
"6335","36.193566561","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=6341854 Ack=4553 Win=24576 Len=1368 TSval=81960751 TSecr=1864161025 [TCP segment of a reassembled PDU]"
"6336","36.195087477","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=6343222 Ack=4553 Win=24576 Len=1368 TSval=81960751 TSecr=1864161025 [TCP segment of a reassembled PDU]"
"6338","36.198021292","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=6344590 Ack=4553 Win=24576 Len=1368 TSval=81960755 TSecr=1864161029 [TCP segment of a reassembled PDU]"
"6339","36.199024964","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=6345958 Ack=4553 Win=24576 Len=1368 TSval=81960755 TSecr=1864161029 [TCP segment of a reassembled PDU]"
"6341","36.202408059","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=6347326 Ack=4553 Win=24576 Len=1368 TSval=81960759 TSecr=1864161033 [TCP segment of a reassembled PDU]"
"6342","36.202747936","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=6348694 Ack=4553 Win=24576 Len=1368 TSval=81960759 TSecr=1864161033 [TCP segment of a reassembled PDU]"
"6344","36.209113623","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=6350062 Ack=4553 Win=24576 Len=1368 TSval=81960764 TSecr=1864161037 [TCP segment of a reassembled PDU]"
"6345","36.215065840","104.26.10.104","172.21.0.134","TLSv1.3","1434","Application Data, Application Data"
"6347","36.215422779","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=6352798 Ack=4553 Win=24576 Len=1368 TSval=81960768 TSecr=1864161042 [TCP segment of a reassembled PDU]"
"6348","36.215823359","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=6354166 Ack=4553 Win=24576 Len=1368 TSval=81960768 TSecr=1864161042 [TCP segment of a reassembled PDU]"
"6350","36.216636386","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=6355534 Ack=4553 Win=24576 Len=1368 TSval=81960773 TSecr=1864161042 [TCP segment of a reassembled PDU]"
"6351","36.216944016","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=6356902 Ack=4553 Win=24576 Len=1368 TSval=81960773 TSecr=1864161042 [TCP segment of a reassembled PDU]"
"6353","36.220027244","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=6358270 Ack=4553 Win=24576 Len=1368 TSval=81960777 TSecr=1864161050 [TCP segment of a reassembled PDU]"
"6354","36.220516696","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=6359638 Ack=4553 Win=24576 Len=1368 TSval=81960777 TSecr=1864161050 [TCP segment of a reassembled PDU]"
"6356","36.224380526","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=6361006 Ack=4553 Win=24576 Len=1368 TSval=81960781 TSecr=1864161054 [TCP segment of a reassembled PDU]"
"6357","36.224646997","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=6362374 Ack=4553 Win=24576 Len=1368 TSval=81960781 TSecr=1864161054 [TCP segment of a reassembled PDU]"
"6359","36.228677541","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=6363742 Ack=4553 Win=24576 Len=1368 TSval=81960786 TSecr=1864161060 [TCP segment of a reassembled PDU]"
"6360","36.230222758","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=6365110 Ack=4553 Win=24576 Len=1368 TSval=81960786 TSecr=1864161060 [TCP segment of a reassembled PDU]"
"6362","36.233355170","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=6366478 Ack=4553 Win=24576 Len=1368 TSval=81960790 TSecr=1864161064 [TCP segment of a reassembled PDU]"
"6363","36.234171357","104.26.10.104","172.21.0.134","TLSv1.3","1434","Application Data"
"6365","36.238093477","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=6369214 Ack=4553 Win=24576 Len=1368 TSval=81960795 TSecr=1864161068 [TCP segment of a reassembled PDU]"
"6366","36.246052588","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=6370582 Ack=4553 Win=24576 Len=1368 TSval=81960795 TSecr=1864161068 [TCP segment of a reassembled PDU]"
"6368","36.246356862","104.26.10.104","172.21.0.134","TCP","2802","443  >  44548 [PSH, ACK] Seq=6371950 Ack=4553 Win=24576 Len=2736 TSval=81960799 TSecr=1864161068 [TCP segment of a reassembled PDU]"
"6370","36.246583586","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=6374686 Ack=4553 Win=24576 Len=1368 TSval=81960803 TSecr=1864161080 [TCP segment of a reassembled PDU]"
"6371","36.247858287","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=6376054 Ack=4553 Win=24576 Len=1368 TSval=81960803 TSecr=1864161080 [TCP segment of a reassembled PDU]"
"6373","36.250872975","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=6377422 Ack=4553 Win=24576 Len=1368 TSval=81960808 TSecr=1864161082 [TCP segment of a reassembled PDU]"
"6374","36.251718425","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=6378790 Ack=4553 Win=24576 Len=1368 TSval=81960808 TSecr=1864161082 [TCP segment of a reassembled PDU]"
"6376","36.255164146","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=6380158 Ack=4553 Win=24576 Len=1368 TSval=81960812 TSecr=1864161085 [TCP segment of a reassembled PDU]"
"6377","36.255748363","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=6381526 Ack=4553 Win=24576 Len=1368 TSval=81960812 TSecr=1864161085 [TCP segment of a reassembled PDU]"
"6379","36.259484948","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=6382894 Ack=4553 Win=24576 Len=1368 TSval=81960817 TSecr=1864161090 [TCP segment of a reassembled PDU]"
"6380","36.259853611","104.26.10.104","172.21.0.134","TLSv1.3","1434","Application Data, Application Data"
"6382","36.263876599","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=6385630 Ack=4553 Win=24576 Len=1368 TSval=81960821 TSecr=1864161095 [TCP segment of a reassembled PDU]"
"6383","36.265977050","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=6386998 Ack=4553 Win=24576 Len=1368 TSval=81960821 TSecr=1864161095 [TCP segment of a reassembled PDU]"
"6385","36.277333622","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=6388366 Ack=4553 Win=24576 Len=1368 TSval=81960825 TSecr=1864161099 [TCP segment of a reassembled PDU]"
"6386","36.277569555","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=6389734 Ack=4553 Win=24576 Len=1368 TSval=81960825 TSecr=1864161099 [TCP segment of a reassembled PDU]"
"6388","36.277569947","104.26.10.104","172.21.0.134","TCP","2802","443  >  44548 [PSH, ACK] Seq=6391102 Ack=4553 Win=24576 Len=2736 TSval=81960830 TSecr=1864161099 [TCP segment of a reassembled PDU]"
"6390","36.277764214","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=6393838 Ack=4553 Win=24576 Len=1368 TSval=81960834 TSecr=1864161099 [TCP segment of a reassembled PDU]"
"6391","36.279110596","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=6395206 Ack=4553 Win=24576 Len=1368 TSval=81960834 TSecr=1864161099 [TCP segment of a reassembled PDU]"
"6393","36.281444288","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=6396574 Ack=4553 Win=24576 Len=1368 TSval=81960839 TSecr=1864161113 [TCP segment of a reassembled PDU]"
"6394","36.283027237","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=6397942 Ack=4553 Win=24576 Len=1368 TSval=81960839 TSecr=1864161113 [TCP segment of a reassembled PDU]"
"6396","36.285863768","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=6399310 Ack=4553 Win=24576 Len=1368 TSval=81960843 TSecr=1864161117 [TCP segment of a reassembled PDU]"
"6397","36.286829768","104.26.10.104","172.21.0.134","TLSv1.3","1434","Application Data"
"6399","36.290247202","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=6402046 Ack=4553 Win=24576 Len=1368 TSval=81960847 TSecr=1864161121 [TCP segment of a reassembled PDU]"
"6400","36.290807587","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=6403414 Ack=4553 Win=24576 Len=1368 TSval=81960847 TSecr=1864161121 [TCP segment of a reassembled PDU]"
"6402","36.294778382","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=6404782 Ack=4553 Win=24576 Len=1368 TSval=81960852 TSecr=1864161125 [TCP segment of a reassembled PDU]"
"6403","36.295000073","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=6406150 Ack=4553 Win=24576 Len=1368 TSval=81960852 TSecr=1864161125 [TCP segment of a reassembled PDU]"
"6405","36.308692642","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=6407518 Ack=4553 Win=24576 Len=1368 TSval=81960856 TSecr=1864161131 [TCP segment of a reassembled PDU]"
"6406","36.308812750","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=6408886 Ack=4553 Win=24576 Len=1368 TSval=81960856 TSecr=1864161131 [TCP segment of a reassembled PDU]"
"6408","36.308812900","104.26.10.104","172.21.0.134","TCP","2802","443  >  44548 [PSH, ACK] Seq=6410254 Ack=4553 Win=24576 Len=2736 TSval=81960860 TSecr=1864161131 [TCP segment of a reassembled PDU]"
"6410","36.309177752","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=6412990 Ack=4553 Win=24576 Len=1368 TSval=81960865 TSecr=1864161131 [TCP segment of a reassembled PDU]"
"6411","36.310451051","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=6414358 Ack=4553 Win=24576 Len=1368 TSval=81960865 TSecr=1864161131 [TCP segment of a reassembled PDU]"
"6413","36.312246043","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=6415726 Ack=4553 Win=24576 Len=1368 TSval=81960869 TSecr=1864161144 [TCP segment of a reassembled PDU]"
"6414","36.312585503","104.26.10.104","172.21.0.134","TLSv1.3","1434","Application Data, Application Data"
"6416","36.316981684","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=6418462 Ack=4553 Win=24576 Len=1368 TSval=81960874 TSecr=1864161148 [TCP segment of a reassembled PDU]"
"6417","36.318144971","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=6419830 Ack=4553 Win=24576 Len=1368 TSval=81960874 TSecr=1864161148 [TCP segment of a reassembled PDU]"
"6419","36.321004341","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=6421198 Ack=4553 Win=24576 Len=1368 TSval=81960878 TSecr=1864161152 [TCP segment of a reassembled PDU]"
"6420","36.322094710","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=6422566 Ack=4553 Win=24576 Len=1368 TSval=81960878 TSecr=1864161152 [TCP segment of a reassembled PDU]"
"6422","36.325703295","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=6423934 Ack=4553 Win=24576 Len=1368 TSval=81960882 TSecr=1864161156 [TCP segment of a reassembled PDU]"
"6423","36.326104033","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=6425302 Ack=4553 Win=24576 Len=1368 TSval=81960882 TSecr=1864161156 [TCP segment of a reassembled PDU]"
"6425","36.339973083","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=6426670 Ack=4553 Win=24576 Len=1368 TSval=81960887 TSecr=1864161160 [TCP segment of a reassembled PDU]"
"6426","36.340411962","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=6428038 Ack=4553 Win=24576 Len=1368 TSval=81960887 TSecr=1864161160 [TCP segment of a reassembled PDU]"
"6428","36.340412212","104.26.10.104","172.21.0.134","TCP","2802","443  >  44548 [PSH, ACK] Seq=6429406 Ack=4553 Win=24576 Len=2736 TSval=81960891 TSecr=1864161160 [TCP segment of a reassembled PDU]"
"6430","36.340553298","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=6432142 Ack=4553 Win=24576 Len=1368 TSval=81960896 TSecr=1864161160 [TCP segment of a reassembled PDU]"
"6431","36.341635470","104.26.10.104","172.21.0.134","TLSv1.3","1434","Application Data"
"6433","36.342927598","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=6434878 Ack=4553 Win=24576 Len=1368 TSval=81960900 TSecr=1864161175 [TCP segment of a reassembled PDU]"
"6434","36.343499385","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=6436246 Ack=4553 Win=24576 Len=1368 TSval=81960900 TSecr=1864161175 [TCP segment of a reassembled PDU]"
"6436","36.347286538","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=6437614 Ack=4553 Win=24576 Len=1368 TSval=81960904 TSecr=1864161177 [TCP segment of a reassembled PDU]"
"6437","36.347570737","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=6438982 Ack=4553 Win=24576 Len=1368 TSval=81960904 TSecr=1864161177 [TCP segment of a reassembled PDU]"
"6439","36.351970379","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=6440350 Ack=4553 Win=24576 Len=1368 TSval=81960909 TSecr=1864161183 [TCP segment of a reassembled PDU]"
"6440","36.353310382","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=6441718 Ack=4553 Win=24576 Len=1368 TSval=81960909 TSecr=1864161183 [TCP segment of a reassembled PDU]"
"6442","36.357287536","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=6443086 Ack=4553 Win=24576 Len=1368 TSval=81960913 TSecr=1864161187 [TCP segment of a reassembled PDU]"
"6443","36.371566609","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=6444454 Ack=4553 Win=24576 Len=1368 TSval=81960913 TSecr=1864161187 [TCP segment of a reassembled PDU]"
"6445","36.372007532","104.26.10.104","172.21.0.134","TCP","2802","443  >  44548 [PSH, ACK] Seq=6445822 Ack=4553 Win=24576 Len=2736 TSval=81960918 TSecr=1864161191 [TCP segment of a reassembled PDU]"
"6447","36.372007831","104.26.10.104","172.21.0.134","TLSv1.3","2802","Application Data, Application Data"
"6449","36.372972484","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=6451294 Ack=4553 Win=24576 Len=1368 TSval=81960926 TSecr=1864161191 [TCP segment of a reassembled PDU]"
"6450","36.373269146","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=6452662 Ack=4553 Win=24576 Len=1368 TSval=81960926 TSecr=1864161191 [TCP segment of a reassembled PDU]"
"6452","36.373875691","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=6454030 Ack=4553 Win=24576 Len=1368 TSval=81960931 TSecr=1864161207 [TCP segment of a reassembled PDU]"
"6453","36.374632589","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=6455398 Ack=4553 Win=24576 Len=1368 TSval=81960931 TSecr=1864161207 [TCP segment of a reassembled PDU]"
"6455","36.378222982","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=6456766 Ack=4553 Win=24576 Len=1368 TSval=81960935 TSecr=1864161208 [TCP segment of a reassembled PDU]"
"6456","36.378777878","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=6458134 Ack=4553 Win=24576 Len=1368 TSval=81960935 TSecr=1864161208 [TCP segment of a reassembled PDU]"
"6458","36.382470442","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=6459502 Ack=4553 Win=24576 Len=1368 TSval=81960940 TSecr=1864161212 [TCP segment of a reassembled PDU]"
"6459","36.382704499","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=6460870 Ack=4553 Win=24576 Len=1368 TSval=81960940 TSecr=1864161212 [TCP segment of a reassembled PDU]"
"6461","36.388624737","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=6462238 Ack=4553 Win=24576 Len=1368 TSval=81960944 TSecr=1864161218 [TCP segment of a reassembled PDU]"
"6462","36.402241014","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=6463606 Ack=4553 Win=24576 Len=1368 TSval=81960944 TSecr=1864161218 [TCP segment of a reassembled PDU]"
"6464","36.402571697","104.26.10.104","172.21.0.134","TLSv1.3","2802","Application Data"
"6466","36.402571829","104.26.10.104","172.21.0.134","TCP","2802","443  >  44548 [PSH, ACK] Seq=6467710 Ack=4553 Win=24576 Len=2736 TSval=81960953 TSecr=1864161218 [TCP segment of a reassembled PDU]"
"6468","36.402808788","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=6470446 Ack=4553 Win=24576 Len=1368 TSval=81960957 TSecr=1864161218 [TCP segment of a reassembled PDU]"
"6469","36.404028803","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=6471814 Ack=4553 Win=24576 Len=1368 TSval=81960957 TSecr=1864161218 [TCP segment of a reassembled PDU]"
"6471","36.404310790","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=6473182 Ack=4553 Win=24576 Len=1368 TSval=81960961 TSecr=1864161238 [TCP segment of a reassembled PDU]"
"6472","36.406072933","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=6474550 Ack=4553 Win=24576 Len=1368 TSval=81960961 TSecr=1864161238 [TCP segment of a reassembled PDU]"
"6474","36.408855124","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=6475918 Ack=4553 Win=24576 Len=1368 TSval=81960966 TSecr=1864161240 [TCP segment of a reassembled PDU]"
"6475","36.410012276","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=6477286 Ack=4553 Win=24576 Len=1368 TSval=81960966 TSecr=1864161240 [TCP segment of a reassembled PDU]"
"6477","36.413242896","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=6478654 Ack=4553 Win=24576 Len=1368 TSval=81960970 TSecr=1864161248 [TCP segment of a reassembled PDU]"
"6478","36.413798631","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=6480022 Ack=4553 Win=24576 Len=1368 TSval=81960970 TSecr=1864161248 [TCP segment of a reassembled PDU]"
"6480","36.433896160","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=6481390 Ack=4553 Win=24576 Len=1368 TSval=81960975 TSecr=1864161248 [TCP segment of a reassembled PDU]"
"6481","36.434371468","104.26.10.104","172.21.0.134","TLSv1.3","1434","Application Data, Application Data"
"6483","36.434371763","104.26.10.104","172.21.0.134","TCP","2802","443  >  44548 [PSH, ACK] Seq=6484126 Ack=4553 Win=24576 Len=2736 TSval=81960979 TSecr=1864161248 [TCP segment of a reassembled PDU]"
"6485","36.434371853","104.26.10.104","172.21.0.134","TCP","2802","443  >  44548 [PSH, ACK] Seq=6486862 Ack=4553 Win=24576 Len=2736 TSval=81960983 TSecr=1864161248 [TCP segment of a reassembled PDU]"
"6487","36.434512997","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=6489598 Ack=4553 Win=24576 Len=1368 TSval=81960988 TSecr=1864161248 [TCP segment of a reassembled PDU]"
"6488","36.435177513","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=6490966 Ack=4553 Win=24576 Len=1368 TSval=81960988 TSecr=1864161248 [TCP segment of a reassembled PDU]"
