"No.","Time","Source","Destination","Protocol","Length","Info"
"515","53.146011980","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"517","53.195837257","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=327061 Ack=1 Win=501 Len=1368 TSval=1403276393 TSecr=4004781178 [TCP segment of a reassembled PDU]"
"519","53.197191522","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"521","53.349996575","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=328483 Ack=1 Win=501 Len=1368 TSval=1403276562 TSecr=4004781434 [TCP segment of a reassembled PDU]"
"523","53.350218178","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"525","53.656278177","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"527","53.861023400","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"529","54.068740445","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"531","54.293908087","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=334171 Ack=1 Win=501 Len=1368 TSval=1403277533 TSecr=4004782306 [TCP segment of a reassembled PDU]"
"533","54.295068829","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"535","54.578568195","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"537","54.782578682","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"539","55.090670119","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"541","55.267787336","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=339859 Ack=1 Win=501 Len=1368 TSval=1403278504 TSecr=4004783328 [TCP segment of a reassembled PDU]"
"543","55.267946098","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"545","55.602849178","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"547","55.807713988","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"549","56.114208384","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"551","56.236685153","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"553","56.478233038","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=346969 Ack=1 Win=501 Len=1368 TSval=1403279716 TSecr=4004784474 [TCP segment of a reassembled PDU]"
"555","56.478543453","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"557","56.728051940","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"559","57.035284100","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=349813 Ack=1 Win=501 Len=1368 TSval=1403280202 TSecr=4004784965 [TCP segment of a reassembled PDU]"
"561","57.035856416","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"563","57.240368381","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"565","57.547660475","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"567","57.752366599","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"569","57.956915139","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"571","58.264130927","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"573","58.468814371","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"575","58.776440146","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"577","58.981513860","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"579","59.186167748","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"581","59.493845698","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"583","59.698619439","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"585","59.757088053","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=366877 Ack=1 Win=501 Len=1368 TSval=1403282937 TSecr=4004787731 [TCP segment of a reassembled PDU]"
"587","59.757915539","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"589","59.902824512","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"591","60.210106819","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"593","60.415035921","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"595","60.721937681","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"597","60.872982275","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=373987 Ack=1 Win=501 Len=1368 TSval=1403284109 TSecr=4004788959 [TCP segment of a reassembled PDU]"
"599","60.873130760","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"601","61.131343822","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"603","61.438744139","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"605","61.643732957","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"607","61.848355443","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"609","62.155307686","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"611","62.360273489","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"613","62.565148126","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"615","62.872231504","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"617","63.078081373","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"619","63.385194737","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"621","63.589192552","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"623","63.793957813","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"625","63.999004550","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"627","64.305972519","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"629","64.510620619","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"631","64.715882127","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"633","65.022752217","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"635","65.228034780","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"637","65.535182714","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"639","65.740044416","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"641","66.046904011","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"642","66.046904291","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"645","66.252364081","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"647","66.456485919","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"649","66.763954210","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"651","66.968190739","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"653","67.173800396","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"655","67.378793839","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"657","67.685192982","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"659","67.889862285","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"661","68.197127811","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"663","68.339852759","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=419491 Ack=1 Win=501 Len=1368 TSval=1403291573 TSecr=4004796434 [TCP segment of a reassembled PDU]"
"665","68.340187116","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"667","68.606650256","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"669","68.914221548","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"671","69.118820467","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"673","69.325054699","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"675","69.630909731","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"677","69.794200359","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=428023 Ack=1 Win=501 Len=1368 TSval=1403293028 TSecr=4004797868 [TCP segment of a reassembled PDU]"
"679","69.794381576","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"681","70.040565801","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"683","70.348029331","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"685","70.553459777","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"687","70.860650965","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"689","71.065149399","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"691","71.270397290","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"693","71.577431172","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"695","71.783014120","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"697","71.985940150","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"699","72.293374062","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"701","72.600819188","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"702","72.600819692","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"705","72.694535889","88.99.245.8","172.21.0.134","TLSv1.2","120","[TCP Previous segment not captured] , Ignored Unknown Record"
"707","72.695693727","88.99.245.8","172.21.0.134","TCP","1434","[TCP Out-Of-Order] 443  >  52454 [ACK] Seq=446509 Ack=1 Win=501 Len=1368 TSval=1403295919 TSecr=4004800838"
"709","73.010280966","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"711","73.216381737","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"713","73.522152485","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"715","73.727423733","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"717","73.932531624","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"719","74.238802143","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"721","74.545992604","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"723","74.751846341","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"725","74.955740079","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"727","75.160518787","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"729","75.569944675","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"731","75.594669012","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=463573 Ack=1 Win=501 Len=1368 TSval=1403298837 TSecr=4004803398 [TCP segment of a reassembled PDU]"
"733","75.595652736","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"735","75.878383121","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"737","76.083530228","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"739","76.305374030","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=467839 Ack=1 Win=501 Len=1368 TSval=1403299547 TSecr=4004804321 [TCP segment of a reassembled PDU]"
"741","76.306565742","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"743","76.545397141","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=469261 Ack=1 Win=501 Len=1368 TSval=1403299789 TSecr=4004804544 [TCP segment of a reassembled PDU]"
"745","76.546843266","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"747","76.902001738","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"749","77.106046168","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"751","77.414148792","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"753","77.618155944","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"755","77.823462349","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"757","78.130266734","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"759","78.335169169","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"761","78.642425222","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"763","78.846997996","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"765","79.051812007","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"767","79.107249424","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=484903 Ack=1 Win=501 Len=1368 TSval=1403302289 TSecr=4004807084 [TCP segment of a reassembled PDU]"
"769","79.107593276","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"771","79.257147044","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"773","79.666909146","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"775","79.732675891","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=489169 Ack=1 Win=501 Len=1368 TSval=1403302964 TSecr=4004807494 [TCP segment of a reassembled PDU]"
"777","79.732985501","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"779","80.076649435","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"781","80.281575081","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"783","80.486545737","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"785","80.793109237","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"787","80.997510867","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"789","81.202058345","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"791","81.509251906","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"793","81.714520865","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"795","82.021253726","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"797","82.226946722","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"799","82.433333161","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"801","82.738390714","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"803","82.944123431","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"805","83.148618927","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"807","83.456187580","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"809","83.659790500","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"811","83.865589387","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"813","84.172459399","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"815","84.377408733","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"817","84.582285097","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"819","84.889746923","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"821","85.093319230","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"823","85.298748891","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"825","85.605870904","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"827","85.645264196","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=524719 Ack=1 Win=501 Len=1368 TSval=1403308826 TSecr=4004813536 [TCP segment of a reassembled PDU]"
"829","85.646654527","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"831","85.810283702","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"833","86.117528957","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"835","86.322340322","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"837","86.527436244","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"839","86.834358423","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"841","87.038968062","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"843","87.346185923","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"845","87.551065831","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"847","87.755765587","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"849","88.063101262","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"851","88.268280937","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"853","88.473893884","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"855","88.780450312","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"857","88.985064209","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"859","89.189316522","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"861","89.496935726","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"863","89.701498224","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"865","89.906336280","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"867","90.213455929","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"869","90.418382171","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"871","90.626026196","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"873","90.837904521","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"875","91.061208893","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=557425 Ack=1 Win=501 Len=1368 TSval=1403314290 TSecr=4004819075 [TCP segment of a reassembled PDU]"
"877","91.062605270","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"879","91.340978227","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"881","91.647196128","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"883","91.851898322","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"885","92.058071121","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
